5.302915376660842783e-01,1.000000000000000000e+00,9.848465714361173684e-02,5.099231046130505707e-01,1.762415696770338464e-02,1.173296070556740511e-01,3.498874831671334312e-02,1.546632382128803052e-01,3.535624445467801524e-01,1.930294900070401651e-02,9.443070410621898225e-02,1.665473414375479022e-01,3.939967917905419503e-02,3.860241381736954913e-03,9.209194113155365694e-03,7.218236889474680118e-02,4.896792169633001901e-02,4.261357034273702271e-01,1.395652313131865441e-01,1.302962555324142790e-01,1.818235594002856459e+01,1.000000000000000000e+00,4.008814817865905544e-01,1.542137699134702167e-01,7.757620959026105545e-02,5.637045039786038603e-02,1.169813120880697499e-01,2.180491613720058064e-01,1.717283790237909835e-02,2.829681498801995820e-01,1.069748192673515008e-01,2.004689663661964050e-02,3.243392794093796078e-02,1.194690824558515413e-01,2.986810101519141950e-03,2.690310734409970955e-02,9.514608095425769463e-02,2.582458104147427810e-03,5.176262390523295176e-03,6.953917251453152785e-04,5.772397901694981820e-02,1.132745099679882195e+01
1.000000000000000000e+00,2.034052618876271423e-01,3.374745959679559260e-01,5.275967333198517718e-03,2.806755530850867375e-01,6.322403462906343863e-02,1.512584264483943230e-01,1.176379693082230246e-03,6.339383732759688861e-02,1.682944976004327117e-02,2.829663178855069128e-01,9.646222989113885371e-02,9.120934667528432516e-02,9.765241803144129873e-02,7.825561535896981497e-04,1.002107777123939503e-01,2.109561628447145093e-02,6.027433275063013608e-04,5.733487945736397834e-02,5.866959609432757100e-02,1.200182594798954483e+01,1.000000000000000000e+00,2.275514819418183662e-02,3.317799520009710457e-01,5.944225016815228926e-03,4.743770490255183603e-02,2.636080858924921277e-01,1.428321748412583192e-01,6.687061073710336666e-03,8.391303680202018278e-02,4.371111373774164144e-01,1.243621310160387093e-02,4.716053643114639232e-02,6.801083352361850243e-02,8.457562847832407471e-02,1.288251346801440669e-02,2.145681329393946471e-02,6.971145231759033611e-02,8.716731700846840070e-02,7.162676658189771331e-04,1.320477496910491544e-01,1.156104988117733257e+01
8.471466922691237578e-01,1.000000000000000000e+00,6.594051219657478535e-01,1.204841614873033290e-01,1.451957573168219384e-01,8.270753728367442881e-02,9.589665976089128963e-02,1.283483223692309660e-01,1.634454195804985882e-02,2.546218516369766482e-02,1.481940010978626378e-03,4.633222935163127526e-02,2.023542676602314849e-01,1.816672306747757482e-02,2.118962109972043206e-02,2.002631020167740944e-02,4.005148601014003364e-03,4.101236512301132536e-02,4.063782545387434331e-02,3.825386949360340405e-02,1.555875499378198512e+01,1.000000000000000000e+00,9.340174763056781349e-02,2.859459788553165294e-01,7.046692955552239131e-03,9.486158958114652984e-02,4.221193013184272314e-01,1.351092581571946942e-02,3.099179621047289390e-01,2.030876985978090007e-02,7.108394869993905907e-02,2.782158532000826301e-01,5.507856009571048261e-01,1.469911643255973066e-01,6.668969299551912033e-02,1.500672247433984530e-01,2.110604025439025977e-01,1.160717131035711169e-01,7.698787824550946679e-01,5.093058103179912838e-02,3.517839696172674058e-02,2.088238565329055874e+01
1.000000000000000000e+00,8.261752429447669632e-01,4.601663890379631972e-01,2.490368782744183385e-01,7.680005084661344072e-02,1.810545491400040452e-01,3.532464813311256280e-02,2.564434761488344761e-02,9.825100829067630326e-03,1.389538676500793879e-01,1.358225539935760673e-01,2.977888565871521578e-02,2.250150275088605711e-01,2.771320338553643903e-01,8.010463802989080395e-02,1.513063085975427206e-02,3.273339735976643627e-01,1.396990212352001437e-01,1.281562160428589559e-01,1.491218523013898047e-02,1.934305073933931851e+01,1.000000000000000000e+00,2.112058254791898335e-02,1.847075668513086799e-01,1.259875008658714046e-01,1.380680509669344469e-01,8.525132334779333965e-02,9.226394223030138370e-03,9.685577859903787834e-02,1.610429918756562662e-01,2.583853286882948352e-01,1.675588454794573745e-01,2.175404466038509954e-01,4.132151304660469093e-01,3.510809977812778260e-01,1.988505222049168422e-02,4.604621949819619892e-02,3.095634986088957596e-02,1.712513369910326488e-01,1.959537839721613994e-01,4.729478091673156026e-01,1.715303792711454633e+01
1.000000000000000000e+00,5.131495779376704647e-01,7.273888113159900125e-04,3.164960816631485763e-01,3.060650366033066949e-01,1.116990738553489820e-01,3.954071864953986187e-02,2.663087485887031813e-01,5.033171941412075689e-01,1.697432369309171407e-01,4.319865288481426757e-02,6.110716593641413175e-01,1.886941458560293383e-01,3.544690817166341879e-02,1.600095711510649554e-01,6.878155318779506366e-01,4.523768228041387396e-02,1.575334066911386333e-01,6.110184548933349225e-02,2.210651876013516870e-02,2.364104860163887167e+01,1.000000000000000000e+00,3.755955710620909049e-01,7.161974973296957314e-01,6.430405879314058382e-01,2.915026853689007321e-03,2.224183568260739222e-02,4.394911676332390743e-02,5.674822350699592066e-01,7.088401396475592364e-02,1.038117695368798998e-01,6.677422272783301027e-02,7.407023090239142626e-02,2.409055345976734638e-02,8.597051064235490536e-02,2.457509676676216531e-02,2.460994498987370271e-01,2.221771896676175972e-01,3.739185055291812526e-02,1.075267032474159362e-01,4.533050021872519347e-02,1.978729356084783575e+01
1.000000000000000000e+00,2.354633636456416323e-01,1.745377006960014965e-01,1.237487226721063344e-01,3.599543314852780146e-02,8.125921067018793131e-02,1.680346282145778469e-01,1.281339267047383046e-01,3.135283859421193059e-02,4.233907291318683014e-02,1.613245098908315800e-01,1.879111047530375445e-02,2.462553538497989358e-01,2.320241162256509587e-02,2.393326237485662866e-02,1.436051308073286736e-01,1.275166395363402094e-01,2.049783388818448848e-01,9.092322486733923903e-02,1.459255537645798989e-02,1.284345578626809470e+01,7.126126413991415998e-01,1.000000000000000000e+00,2.178315563856542958e-01,8.044527456759768824e-02,5.962498911825835357e-01,1.818449021716414260e-01,2.629684732666767721e-03,9.486499420901883806e-01,8.898068856375974667e-01,5.880642179978562423e-02,4.033990953396984214e-01,4.089488116435981840e-02,2.923934314924093725e-01,8.802319256116434773e-03,9.377566247345837935e-02,7.472520548947710062e-02,2.511762935001784491e-01,1.105208809299864786e-01,5.791128699909741523e-02,4.655182328660432099e-03,2.834248763538198546e+01
1.000000000000000000e+00,9.320884778286746275e-02,3.074903647436104670e-01,1.472823085867478454e-01,3.337397279219301294e-01,1.247426635062836853e-01,1.738841104465898846e-01,3.119844275120320712e-02,1.089820322719106255e-01,3.290580862230364778e-02,2.121217746316794994e-01,1.382914363178100181e-01,6.895670408057995304e-02,1.103905693426668611e-01,4.072957249319416467e-02,2.404479447574939532e-01,2.298522812904733037e-01,1.552898880025452566e-01,6.966820743659701831e-02,1.383710074075949759e-01,1.594184094345142100e+01,6.719232006452735551e-01,5.722736153161441797e-01,7.038541813257614965e-01,1.000000000000000000e+00,7.856109826725639345e-02,6.753934536792886682e-03,7.351379094591800056e-01,1.458357219364420643e-01,3.756581791251151214e-01,1.944223791849101829e-03,9.238759167077846834e-01,2.214512982195653013e-01,4.293876030406592464e-02,1.612824003809354978e-01,3.409253852490530812e-01,8.651582067152911726e-02,1.452448763692829325e-01,3.007301924167041229e-01,2.266258897943929651e-01,4.289994500777881137e-01,3.310035364616692988e+01
1.000000000000000000e+00,4.458020500719641621e-01,3.621472864447155410e-02,1.892452689400412891e-01,5.669073904714901913e-01,1.194904411998505139e-01,3.577245377342375687e-01,1.476559298105773188e-01,5.816845281860903716e-02,1.674691819740350696e-01,7.729018552181804447e-02,1.839826991101801701e-01,9.758218168192922190e-03,2.114604421275703416e-01,3.527654812369499654e-02,3.744688742319310371e-02,1.673088270224005678e-02,1.695402098489492415e-01,4.186682247603423085e-02,3.074634427164147504e-02,1.693702024651485516e+01,8.129753514134764325e-01,9.117420322635205743e-01,1.000000000000000000e+00,8.635144548608640891e-01,8.792359837754807339e-01,2.613919579548218963e-01,1.532122231669183661e-02,3.234548972997636218e-01,1.010548291789980097e-01,4.336177953286222686e-01,2.783031810149113605e-01,2.975616286114303732e-01,9.631059398390868775e-01,2.680655135441975881e-03,1.863182724915056834e-02,4.167451490953245040e-03,2.572202435611251059e-04,4.197231314492740339e-01,2.279994014276726377e-01,3.295103230994214094e-01,3.786503223348346836e+01
7.745687417650722884e-01,3.138297445898294846e-01,2.301164817163477982e-01,3.825912069295098195e-02,1.000000000000000000e+00,3.592429293709844401e-02,3.046048063212113410e-01,1.263081306335828990e-01,7.417320800064178266e-02,6.311891382910647108e-01,8.051319875431367512e-02,1.065111177284319005e-01,1.083447799970231260e-02,2.030698117955504201e-01,3.503166675228631122e-01,1.009553335782457928e-01,3.751719293858812865e-02,6.085481031271479380e-02,1.126481144741789536e-01,1.185987191987085271e-01,2.132104689384603802e+01,1.000000000000000000e+00,1.871811280601649585e-01,1.167815004569294629e-01,3.980175588634397577e-01,6.679898280166481073e-02,2.039844634338759954e-01,2.730495324016103675e-02,1.928277586867470639e-01,2.848886339454453354e-01,4.166572292908762853e-02,6.033003058481985204e-02,7.537847865388477321e-03,1.968059558609153437e-01,2.619183701049477841e-01,7.769165152222591575e-02,8.628608774875359821e-02,8.498759560269406044e-02,2.732713202729347007e-02,3.249187978441430702e-01,1.281672129538690141e-01,1.605668889027815993e+01
1.000000000000000000e+00,7.416747334127344882e-01,4.558080266526988167e-01,5.197606105003309551e-01,1.893368947370298871e-01,1.745130666972168898e-01,3.231072705396343392e-01,2.049494949630386864e-01,2.981692068986510069e-01,3.473580164089584144e-01,2.105735518558307928e-01,2.708237205844393758e-01,5.456235908902444809e-01,3.767674607351040317e-02,1.629901447557857153e-01,9.005473737913473331e-02,8.719710186065471325e-02,3.011446672328805391e-02,7.315576403325164956e-02,3.841261236486397806e-02,2.641046725574433296e+01,7.575165121047174044e-02,1.000000000000000000e+00,1.733290254973635647e-01,2.465660911877881889e-01,6.977936018085999226e-02,9.910079699701984657e-01,2.882885036223169495e-01,2.421955735967390722e-01,3.030545380308574677e-02,2.859480402356571749e-01,6.002261725905069095e-02,5.343650898896561488e-03,2.678087940208783227e-02,1.492419162809101862e-01,1.396369223526169046e-01,1.515392634577833741e-01,2.264098648616572340e-01,5.919622751209238946e-04,1.053735295396960037e-01,1.669277449811234770e-01,2.156850161258812903e+01
